Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
71,100,-0.24490101316890575,-0.23128293747733875,-0.24507245577269107,-0.21242999459014675,-0.2385609751587436,-0.2421623029816642,-0.21099717184545025,-0.1755796145322505,1,-0.15735345723199523,20
32,96,-0.2452197726027795,-0.23138836420075612,-0.24506959053219987,-0.2124957858245579,-0.2395382870344788,-0.24330593465161363,-0.21145015727793304,-0.1755796145322505,1,-0.15735345723199523,20
164,94,-0.24505590172578068,-0.23127934841521877,-0.24501609773798586,-0.21250676653977785,-0.2391683982571408,-0.24384201409096273,-0.208315248863233,-0.1755796145322505,1,-0.15735345723199523,20
126,93,-0.24544881018332043,-0.23135652115622066,-0.245048047245724,-0.2125285418564005,-0.24040388903165552,-0.24417706374055592,-0.21228500971693193,-0.1755796145322505,1,-0.15735345723199523,20
87,89,-0.245441759264719,-0.23129141999640193,-0.24505763126754093,-0.21248461899552062,-0.24045578438959886,-0.2439536928401651,-0.21317798661012144,-0.1755796145322505,1,-0.15735345723199523,20
48,151,-0.24568365934235548,-0.23062449478137037,-0.24507713151297086,-0.2125285418564005,-0.24212967838725521,-0.24393582799284882,-0.21999941188807107,-0.1755796145322505,1,-0.15735345723199523,20
9,177,-0.24574070083949287,-0.23048563602336,-0.24505052214910478,-0.21246247145126343,-0.2425472139576717,-0.24365438628719055,-0.22254811591674847,-0.1755796145322505,1,-0.15735345723199523,20
137,99,-0.2450862134366307,-0.23100058738333937,-0.24506645953027179,-0.21253952257162045,-0.23956703329078385,-0.24302449294595535,-0.21242716458797078,-0.1755796145322505,1,-0.15735345723199523,20
98,89,-0.24483582909143686,-0.23108966569163775,-0.24506258937934747,-0.21250658042596055,-0.2385843169160679,-0.2432210598743787,-0.207853286522804,-0.1755796145322505,1,-0.15735345723199523,20
59,140,-0.2455599511926675,-0.2306669231875327,-0.24506750596592944,-0.21250667348286922,-0.24165620168948948,-0.24293961816872042,-0.2211323058689741,-0.1755796145322505,1,-0.15735345723199523,20
20,140,-0.2455438368756174,-0.23072426912722002,-0.2450460291198128,-0.21253952257162045,-0.24154886205307127,-0.24227844459219916,-0.2227206037187472,-0.1755796145322505,1,-0.15735345723199523,20
155,126,-0.2456220108589779,-0.231042106665837,-0.24505195061682797,-0.2124848051093379,-0.24141366846036735,-0.24209975591307814,-0.2227206037187472,-0.1755796145322505,1,-0.15735345723199523,20
116,153,-0.24533882164444706,-0.23016436753108652,-0.24503742509329426,-0.2124520490774953,-0.24156914159896553,-0.24234099166078524,-0.22261128219595003,-0.1755796145322505,1,-0.15735345723199523,20
77,163,-0.24531179360575067,-0.22997822643708637,-0.2449735676030426,-0.21231879158431743,-0.24180573292114066,-0.24262689622777608,-0.22269326309043608,-0.1755796145322505,1,-0.15735345723199523,20
38,154,-0.2451178803137663,-0.22981167498170563,-0.24501511774268742,-0.2119556835267895,-0.24132916359262604,-0.24200594201119202,-0.222665922462125,-0.1755796145322505,1,-0.15735345723199523,20
167,145,-0.24524378626518673,-0.23009928218211415,-0.24503398680470487,-0.21218776745694706,-0.24135282982268463,-0.24204168510781066,-0.22265227264319304,-0.1755796145322505,1,-0.15735345723199523,20
130,170,-0.24512725644289626,-0.2293170721809701,-0.2449667823813576,-0.21223075974874045,-0.2420254313815859,-0.24291727705808552,-0.22269326309043608,-0.1755796145322505,1,-0.15735345723199523,20
91,164,-0.24521830161031563,-0.22962884626001442,-0.2449682689843951,-0.21215240583166242,-0.2419510764265647,-0.24280559830888312,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
52,121,-0.24520422583400284,-0.23048754123034437,-0.2450608536249629,-0.21246182005290293,-0.240653641779116,-0.24109074719233523,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
13,79,-0.24446324812818132,-0.23021667771621343,-0.24502250092760536,-0.21246135476835967,-0.23845324007118046,-0.23818242241996443,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
143,125,-0.24521841743649386,-0.22970854873643118,-0.24502912835343715,-0.21230408859275174,-0.2417584207405694,-0.2425509605751923,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
104,124,-0.24523187643840738,-0.22975774418482853,-0.24502872971128187,-0.21234810451054023,-0.24173814119467518,-0.24252415660322485,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
65,126,-0.2452248515806961,-0.22968945713947164,-0.2450299837730621,-0.21244683789061128,-0.24178884005941076,-0.2425911665331435,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
26,117,-0.24527343776682065,-0.23007074360446444,-0.24501449486431978,-0.21251635140136813,-0.24148126018683283,-0.24218463069031307,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
158,116,-0.24512672074682182,-0.22990959155310992,-0.24499065938545095,-0.21244683789061128,-0.24121087300142496,-0.241827253332071,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
120,119,-0.24519855614257716,-0.2299514665796503,-0.24500910489017835,-0.2124118484929612,-0.24139000223030876,-0.2420640128164595,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
81,129,-0.24542541619096686,-0.23002103430356097,-0.2450105416629464,-0.21253952257162045,-0.24207950679071286,-0.24297534786335298,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
42,123,-0.24539795669975645,-0.2301726524145704,-0.24499809240063827,-0.2124932732880245,-0.24180911960530502,-0.24261797050511094,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
3,118,-0.24527912193651866,-0.22967754366675192,-0.2449410367421613,-0.2124120346067785,-0.24210654956516284,-0.24301109095997162,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
128,117,-0.24526001061710614,-0.230128287179731,-0.24504765690861358,-0.21240068166392398,-0.2413325502767904,-0.24198807716387574,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
89,126,-0.24531739959277835,-0.2299162479194205,-0.2449858756795874,-0.21247019517468085,-0.2418733347873791,-0.24270284528234587,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
50,115,-0.2453386392182163,-0.2301193698623934,-0.24504166897123925,-0.2124009608346499,-0.24162660369225686,-0.24237673475740384,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
11,119,-0.2452651938385832,-0.22989396253149957,-0.24502422837694499,-0.21242413200490218,-0.24167730255699246,-0.2424437446873225,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
146,126,-0.24551257539010565,-0.23019058981974694,-0.24501817399921136,-0.21229748155223804,-0.24218429120434842,-0.24311384398650887,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
107,111,-0.2452214144388563,-0.23005439518934542,-0.24502773310589362,-0.21247056740231543,-0.2413088840467318,-0.24195679692858968,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
68,123,-0.24540428370474376,-0.23002365890405396,-0.24502180330383355,-0.2124477684596977,-0.2419983886071359,-0.24286813197548318,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
29,136,-0.24554959054102235,-0.23006645095968223,-0.24503427748127643,-0.21237937163184456,-0.2424445487565821,-0.2434622956220858,-0.2227206037187472,-0.1755796145322505,1,-0.15735345723199523,20
152,133,-0.24563312148512723,-0.23031082340076486,-0.24505891854950074,-0.21234540586018957,-0.24239722643623793,-0.24339528569216715,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
113,129,-0.24554108310822934,-0.23021757893445502,-0.24506335344347843,-0.21248275785734777,-0.2421741514314013,-0.24310044200052514,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
74,126,-0.2455784689029164,-0.23029471214834102,-0.24508457283320312,-0.21241445408640325,-0.24218766774873982,-0.24311830684784144,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
35,123,-0.24565320284878264,-0.23055178069903737,-0.24507763812070993,-0.21242617925689236,-0.2421268291110571,-0.24303789493193906,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
165,127,-0.24553606783471074,-0.23027203148926148,-0.24505667618737723,-0.21243790442738147,-0.24209978633660711,-0.24300215183532045,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
127,119,-0.2454674581980199,-0.23034026319665618,-0.24507787896701208,-0.212449257370236,-0.24174489428345794,-0.24253308232588996,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
88,133,-0.24556041160172606,-0.23019005225097128,-0.2450326579975205,-0.21243809054119875,-0.24231948479705234,-0.2432925326656299,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
49,129,-0.24552438386897904,-0.23026622100323027,-0.24506230700782078,-0.21231581376324085,-0.24207275370193013,-0.24296642214068787,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
10,104,-0.24461069774875766,-0.22779914397235462,-0.24499146497480645,-0.21238411753418537,-0.24211668933810998,-0.24302449294595535,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,20
139,88,-0.24356061472102014,-0.23077317207495995,-0.2430452275322852,-0.21253952257162045,-0.23698426074501247,-0.23639037586415027,-0.22227688212734134,-0.1755796145322505,1,-0.15735345723199523,21
100,95,-0.24422276981688298,-0.2309130427271363,-0.24328446265573306,-0.21253952257162045,-0.23883145360210803,-0.2386973669274172,-0.22268822126542517,-0.1755796145322505,1,-0.15735345723199523,21
61,129,-0.24450513376989372,-0.2310422252471846,-0.24272710278731296,-0.21253952257162045,-0.24033500955402573,-0.240712905001496,-0.22260181340263688,-0.1755796145322505,1,-0.15735345723199523,21
22,170,-0.24493113087090718,-0.2308943226850658,-0.24315732072332788,-0.21253952257162045,-0.24149117688477512,-0.24235333488987623,-0.2222583544451875,-0.1755796145322505,1,-0.15735345723199523,21
149,127,-0.24442344446202313,-0.23097249150938728,-0.24341625541328338,-0.21253952257162045,-0.23929700099742912,-0.23930575008114854,-0.22270945431709707,-0.1755796145322505,1,-0.15735345723199523,21
110,136,-0.2443720871345837,-0.2309352095337097,-0.24315800173700985,-0.21253952257162045,-0.23948028753322126,-0.23953989617827023,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,21
71,104,-0.24309797890416934,-0.2303639162227858,-0.24254970702820558,-0.21253952257162045,-0.23649415481961344,-0.2356623665835282,-0.22252225094453815,-0.1755796145322505,1,-0.15735345723199523,21
32,147,-0.24434354466860658,-0.23020059018005912,-0.24249874727268675,-0.21253952257162045,-0.24112748350870783,-0.24172777039011378,-0.22270142018943745,-0.1755796145322505,1,-0.15735345723199523,21
164,229,-0.24537941871992633,-0.23133614097528407,-0.24292414828265854,-0.21253952257162045,-0.24277894832860517,-0.2439387898317512,-0.22261505331709636,-0.1755796145322505,1,-0.15735345723199523,21
126,183,-0.24545177533348383,-0.23142446826838114,-0.24308656174076262,-0.21253952257162045,-0.24272073589211576,-0.24382287605497796,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,21
87,238,-0.2450669689171132,-0.23107635295901668,-0.24275535655006963,-0.21253952257162045,-0.24222413037225762,-0.24319489919773843,-0.22264739477997111,-0.1755796145322505,1,-0.15735345723199523,21
48,162,-0.244645972611346,-0.2308317591660852,-0.24303522825822318,-0.21253952257162045,-0.24072194328968782,-0.24120282800111714,-0.22266756208001473,-0.1755796145322505,1,-0.15735345723199523,21
9,253,-0.24524146105465822,-0.23140099706698444,-0.24288499830099036,-0.21253952257162045,-0.24226047131850012,-0.2432145331072046,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,21
137,244,-0.24512874480928687,-0.2313117132176836,-0.24279342687590055,-0.21253952257162045,-0.24209209024894024,-0.2429919797279588,-0.22273425353767912,-0.1755796145322505,1,-0.15735345723199523,21
98,157,-0.24443645174184142,-0.23045492345433805,-0.24291985457444415,-0.21253952257162045,-0.24061246416117776,-0.2411216655739997,-0.22247322636963549,-0.1755796145322505,1,-0.15735345723199523,21
59,173,-0.24409827115352836,-0.22979824366773696,-0.24242621101051243,-0.21253952257162045,-0.24087322870205882,-0.24335434262498684,-0.2166986561238257,-0.1755796145322505,1,-0.15735345723199523,21
20,155,-0.24363378790913437,-0.22936758783503708,-0.24247020283335846,-0.21253952257162045,-0.23974540203669664,-0.24322576397145895,-0.21253263300872713,-0.1755796145322505,1,-0.15735345723199523,21
155,155,-0.2439621377505678,-0.22965629388926648,-0.24278231472582165,-0.21253952257162045,-0.2401438241351078,-0.24362604108683497,-0.21291900896443997,-0.1755796145322505,1,-0.15735345723199523,21
116,152,-0.2437512124886519,-0.22936157180800346,-0.24286835499100665,-0.21253952257162045,-0.2396781956216031,-0.2435629177328516,-0.21122975164310726,-0.1755796145322505,1,-0.15735345723199523,21
77,167,-0.2439232114677099,-0.2295863546104667,-0.24292842538078305,-0.21253952257162045,-0.23991883271318418,-0.24356679090680092,-0.21219069069782573,-0.1755796145322505,1,-0.15735345723199523,21
38,169,-0.24353983260898632,-0.2291247885731656,-0.24255677462141723,-0.21253952257162045,-0.23962212267720556,-0.2437103395786726,-0.21055217955017988,-0.1755796145322505,1,-0.15735345723199523,21
167,180,-0.24343502439593548,-0.2292922175305184,-0.24208802958210177,-0.21253952257162045,-0.2396126622690459,-0.24361340301405232,-0.210810419367811,-0.1755796145322505,1,-0.15735345723199523,21
130,183,-0.2433351011519527,-0.22899040428467038,-0.24182971777051393,-0.21253952257162045,-0.23996525259373608,-0.24338396101401089,-0.21293753664659382,-0.1755796145322505,1,-0.15735345723199523,21
91,178,-0.24319426520615486,-0.22871814151063807,-0.24191180483432562,-0.21253952257162045,-0.2397210767213965,-0.2431497345049733,-0.2126668357330008,-0.1755796145322505,1,-0.15735345723199523,21
52,143,-0.24248499202097687,-0.22810754243570464,-0.24128195853400056,-0.21253952257162045,-0.23878956620006347,-0.24327007093712116,-0.2085331130903297,-0.1755796145322505,1,-0.15735345723199523,21
13,112,-0.24179778951406586,-0.22721957368337,-0.24057755784559004,-0.21253952257162045,-0.23838212984350235,-0.243589748508791,-0.205908289801122,-0.1755796145322505,1,-0.15735345723199523,21
143,109,-0.242301251163098,-0.2279484774160675,-0.24018789344383168,-0.21253952257162045,-0.23968594240813473,-0.24327962655312757,-0.2121275244186242,-0.1755796145322505,1,-0.15735345723199523,21
104,105,-0.24252609294033156,-0.22754052595871663,-0.23965098059596032,-0.21253952257162045,-0.2416520545223541,-0.24342204945817666,-0.21964000764664415,-0.1755796145322505,1,-0.15735345723199523,21
65,95,-0.24220387030372795,-0.22592906868855714,-0.24024907670962492,-0.21253952257162045,-0.24186040657687152,-0.24354696936953096,-0.22010020739784172,-0.1755796145322505,1,-0.15735345723199523,21
26,94,-0.24219812242963193,-0.22740338267753452,-0.23966945932086733,-0.21253952257162045,-0.24065693720532383,-0.24315174480287086,-0.21644394148465748,-0.1755796145322505,1,-0.15735345723199523,21
158,88,-0.23966192872610637,-0.22868055912887997,-0.23136583458151588,-0.21253952257162045,-0.24027578314024162,-0.24324460716375207,-0.21461908776384483,-0.1755796145322505,1,-0.15735345723199523,21
120,91,-0.24118876099051534,-0.22780086735460606,-0.23840084710199252,-0.21253952257162045,-0.23816147824440007,-0.24351157472454793,-0.20525539395743495,-0.1755796145322505,1,-0.15735345723199523,21
81,73,-0.2381798372187038,-0.22674478187310274,-0.23229902264688757,-0.21253952257162045,-0.23642946306821083,-0.24359663712958665,-0.19799348533341166,-0.1755796145322505,1,-0.15735345723199523,21
42,84,-0.2423555186232661,-0.22804365871105436,-0.2404822657603841,-0.21253952257162045,-0.23939448477454273,-0.24361864319057192,-0.2099124006496106,-0.1755796145322505,1,-0.15735345723199523,21
3,104,-0.2424864717004041,-0.22810682304219604,-0.23965550684543194,-0.21253952257162045,-0.24078143333756855,-0.24312287692506188,-0.21703551561926895,-0.1755796145322505,1,-0.15735345723199523,21
128,89,-0.240613122258502,-0.22962273536790273,-0.23366575066623496,-0.21253952257162045,-0.23959012155378445,-0.2431787095986701,-0.21204882275991757,-0.1755796145322505,1,-0.15735345723199523,21
89,87,-0.24052535786758178,-0.22939821344440411,-0.23386840206688939,-0.21253952257162045,-0.2393233542673187,-0.2437115859633691,-0.20934058391057025,-0.1755796145322505,1,-0.15735345723199523,21
50,75,-0.24241574823596004,-0.22907955374177733,-0.24120221349285126,-0.21253952257162045,-0.23739772012670418,-0.23877822110885702,-0.21664499962838457,-0.1755796145322505,1,-0.15735345723199523,21
11,78,-0.24271907383158095,-0.22918947865097938,-0.24124717700595086,-0.21253952257162045,-0.23826399134889545,-0.23883609088433477,-0.21996993975650336,-0.1755796145322505,1,-0.15735345723199523,21
146,94,-0.2433671473598221,-0.22921451512616403,-0.24106973972161896,-0.21253952257162045,-0.24071788738050898,-0.24162206892666013,-0.2213689027304609,-0.1755796145322505,1,-0.15735345723199523,21
107,88,-0.24357675799461478,-0.22918364444867867,-0.24171176952281534,-0.21253952257162045,-0.24070761579051353,-0.2412474968204009,-0.22247302141739925,-0.1755796145322505,1,-0.15735345723199523,21
68,86,-0.24355741212719134,-0.2300893055380715,-0.2415306198834122,-0.21253952257162045,-0.23969940802660852,-0.23989784982190962,-0.2225252432471869,-0.1755796145322505,1,-0.15735345723199523,21
29,83,-0.2428833877437116,-0.22932221070603168,-0.24218370369937317,-0.21253952257162045,-0.23752570434084272,-0.23734077770018633,-0.2215588524629851,-0.1755796145322505,1,-0.15735345723199523,21
152,82,-0.2431326138271228,-0.22999353924176988,-0.242205080884951,-0.21253952257162045,-0.2375112551643931,-0.23697474265899876,-0.22261997217076554,-0.1755796145322505,1,-0.15735345723199523,21
113,97,-0.24393168415264946,-0.23046408583979403,-0.24239153744804645,-0.21253952257162045,-0.2394781886002212,-0.24037958420809472,-0.2201575530335347,-0.1755796145322505,1,-0.15735345723199523,21
74,81,-0.24353852666882644,-0.23046403050183184,-0.24237442905554826,-0.21253952257162045,-0.23812241983900778,-0.23956237130876493,-0.21717627681510154,-0.1755796145322505,1,-0.15735345723199523,21
35,94,-0.24408157480993256,-0.23047595978539784,-0.2427337883484591,-0.21253952257162045,-0.23956997382493853,-0.24019860378937044,-0.2210821335615486,-0.1755796145322505,1,-0.15735345723199523,21
165,121,-0.2443487220987747,-0.2302313897087359,-0.24257203098890223,-0.21253952257162045,-0.24101663551084992,-0.24165640481475043,-0.22247158675174575,-0.1755796145322505,1,-0.15735345723199523,21
127,100,-0.2436248779803719,-0.23028668023839857,-0.2411437875019655,-0.21253952257162045,-0.24015478522966366,-0.24044001376289534,-0.22270789668010185,-0.1755796145322505,1,-0.15735345723199523,21
88,100,-0.24375316705541,-0.23000145257036472,-0.24167492834362989,-0.21253952257162045,-0.2403213816991848,-0.24067751035651297,-0.2226549780127111,-0.1755796145322505,1,-0.15735345723199523,21
49,94,-0.24386156877564125,-0.23034695118465937,-0.24192257647756352,-0.21253952257162045,-0.23995546771284212,-0.24017661113037114,-0.22270777370876013,-0.1755796145322505,1,-0.15735345723199523,21
10,122,-0.2441301638917116,-0.23028391334028847,-0.24231624391096462,-0.21253952257162045,-0.24049623194388495,-0.240913036858191,-0.2226414511651209,-0.1755796145322505,1,-0.15735345723199523,21
139,70,-0.22272966168344077,-0.22268274619022682,-0.22378458264774292,-0.21253952257162045,-0.19793280109717748,-0.19450266970179905,-0.1925247858049294,-0.1755796145322505,1,-0.15735345723199523,22
100,82,-0.22449475997914337,-0.2250517643520811,-0.21959326733199067,-0.21159341298143938,-0.20629543687849292,-0.20131292908538828,-0.20550166456447108,-0.1755796145322505,1,-0.15735345723199523,22
61,84,-0.22381992481241583,-0.22473740519965968,-0.22095056912537428,-0.21211723032019508,-0.202621330710196,-0.20192590912031197,-0.18877411889174447,-0.1755796145322505,1,-0.15735345723199523,22
22,105,-0.2264817175279894,-0.22379556889383329,-0.22429708696864717,-0.2124375321997469,-0.20902949483663533,-0.2028227164143991,-0.2119364679440244,-0.1755796145322505,1,-0.15735345723199523,22
149,117,-0.2278617545897292,-0.22535083441608852,-0.22670979386818077,-0.21248117588990081,-0.20891668986259862,-0.2053526763184773,-0.20374247754014174,-0.1755796145322505,1,-0.15735345723199523,22
110,120,-0.22887090754172495,-0.22649459104056568,-0.2296204297348155,-0.21245195602058667,-0.20743297744633846,-0.2028784284701335,-0.20531208374597204,-0.1755796145322505,1,-0.15735345723199523,22
71,123,-0.2269932725312273,-0.2248743508452625,-0.22752444402766575,-0.21246656595524374,-0.20549363433269946,-0.20436425304820544,-0.19292776289177568,-0.1755796145322505,1,-0.15735345723199523,22
32,147,-0.22767232377084343,-0.22450621900442735,-0.22578604033381777,-0.21253952257162045,-0.21045815842556562,-0.21554078565139123,-0.1788132352594508,-0.1755796145322505,1,-0.15735345723199523,22
164,163,-0.2321719796829555,-0.22426172007657394,-0.22858472419517317,-0.21252491263696338,-0.22311292967607782,-0.22886458444888988,-0.18921935712969834,-0.1755796145322505,1,-0.15735345723199523,22
126,197,-0.23599478215718386,-0.22719703532190758,-0.2265459851625331,-0.21253952257162045,-0.23522191750793836,-0.23396428135144598,-0.22257283315643606,-0.1755796145322505,1,-0.15735345723199523,22
87,138,-0.22990833076817888,-0.22480755792488505,-0.22258704500313967,-0.21253952257162045,-0.22180723111367726,-0.21640786734056644,-0.2220403262563018,-0.1755796145322505,1,-0.15735345723199523,22
48,111,-0.225447050964578,-0.22362963406145991,-0.2257755427570616,-0.21242171252527745,-0.2038158669417773,-0.19324916855075502,-0.22014119784508474,-0.1755796145322505,1,-0.15735345723199523,22
9,105,-0.22427742084260643,-0.22344790419358956,-0.2261387140655825,-0.21251002353158038,-0.19950021733911616,-0.1940080694090696,-0.20037388258570918,-0.1755796145322505,1,-0.15735345723199523,22
137,115,-0.22831935775913473,-0.22599706323325666,-0.22422073869086281,-0.21253952257162045,-0.2127227854553482,-0.21018819327332217,-0.2043391754806586,-0.1755796145322505,1,-0.15735345723199523,22
98,100,-0.22476014381442155,-0.22128081425580926,-0.22439898986959508,-0.21253952257162045,-0.20609100891610602,-0.20237086845695773,-0.20143951124268633,-0.1755796145322505,1,-0.15735345723199523,22
59,73,-0.2145357037549137,-0.21982361550799856,-0.21441380116370515,-0.2123173957306878,-0.1843722236497532,-0.16857576390307674,-0.21700395297489183,-0.1755796145322505,1,-0.15735345723199523,22
20,82,-0.21537864614110988,-0.22063898085392458,-0.22150940729178697,-0.21253952257162045,-0.1775908043413575,-0.16100239543757408,-0.2127532026053419,-0.1755796145322505,1,-0.15735345723199523,22
155,79,-0.21612390362421802,-0.2205231189719206,-0.22360339978816027,-0.2124801522639057,-0.17779897387996185,-0.15890766502831744,-0.22000154339132774,-0.1755796145322505,1,-0.15735345723199523,22
116,72,-0.21320394593992614,-0.2161666458030159,-0.22596899216796457,-0.21250974436085443,-0.1702704459610494,-0.14878942024833672,-0.2205141699245491,-0.1755796145322505,1,-0.15735345723199523,22
77,73,-0.2083359975288085,-0.2168458797619257,-0.22200772659599857,-0.21227161173163506,-0.15721536661435787,-0.13743167939266493,-0.20247652856748788,-0.1755796145322505,1,-0.15735345723199523,22
38,67,-0.20849597085490895,-0.2208388299517044,-0.22384840691781502,-0.21253952257162045,-0.1503775397490573,-0.14665079833498337,-0.146637332801111,-0.1755796145322505,1,-0.15735345723199523,22
167,74,-0.21292620634708234,-0.2200507462211438,-0.22164197241851316,-0.21252463346623746,-0.16959730699418196,-0.15013971054215522,-0.21366306756279552,-0.1755796145322505,1,-0.15735345723199523,22
130,74,-0.21415190502629394,-0.22037037038539758,-0.22195807903757422,-0.21234652254309327,-0.17311286767267767,-0.16152161517855568,-0.19306290839633597,-0.1755796145322505,1,-0.15735345723199523,22
91,76,-0.2132073251686768,-0.22021748740668065,-0.22013593557597913,-0.21250993047467173,-0.17220818699056276,-0.15065433340194437,-0.22264366464927202,-0.1755796145322505,1,-0.15735345723199523,22
52,68,-0.20992145521334254,-0.21479619326366786,-0.22269422160760033,-0.21245083933768297,-0.16453851343222642,-0.1406790342044661,-0.22214850004657616,-0.1755796145322505,1,-0.15735345723199523,22
13,76,-0.212641719879355,-0.2182103637067791,-0.21361521296106065,-0.2124807106053576,-0.18076644941134695,-0.1641064830192092,-0.21609691635829797,-0.1755796145322505,1,-0.15735345723199523,22
143,71,-0.2137977230514546,-0.21323135427395173,-0.21646136015403117,-0.21248080366226624,-0.18772578117587285,-0.17121220258579564,-0.22249720578127263,-0.1755796145322505,1,-0.15735345723199523,22
104,76,-0.21443951590517976,-0.21914467404974602,-0.21519623605401517,-0.2124370669152037,-0.18393790675510927,-0.16619141657671174,-0.22254081961713923,-0.1755796145322505,1,-0.15735345723199523,22
65,68,-0.2154741593033555,-0.21836182370932514,-0.2165220368120854,-0.21253952257162045,-0.1869351932189589,-0.1701337045677271,-0.2225998458611692,-0.1755796145322505,1,-0.15735345723199523,22
26,71,-0.2174422284981822,-0.21768866902083428,-0.22292282627357363,-0.21246749652433017,-0.1868832471621508,-0.170534062095019,-0.22116534416945197,-0.1755796145322505,1,-0.15735345723199523,22
158,64,-0.213968468212133,-0.21987360149871302,-0.21989502283346105,-0.21253952257162045,-0.17560548749717625,-0.15568160597224442,-0.22100130039958535,-0.1755796145322505,1,-0.15735345723199523,22
120,51,-0.2127337408823262,-0.22016662391399414,-0.21854038695949093,-0.21253952257162045,-0.17255987487546062,-0.15109529894676696,-0.22271666863581185,-0.1755796145322505,1,-0.15735345723199523,22
81,67,-0.2150350275137276,-0.2194587090798175,-0.21965130298576604,-0.21253952257162045,-0.18016999754727855,-0.16117100582323537,-0.22266399591110456,-0.1755796145322505,1,-0.15735345723199523,22
42,66,-0.21182319365153557,-0.2223679364286846,-0.21631687728787052,-0.21253952257162045,-0.16926263364828933,-0.14687835065500107,-0.2222851212072372,-0.1755796145322505,1,-0.15735345723199523,22
3,64,-0.21678067859410077,-0.22379816977805675,-0.22058954882348306,-0.21253952257162045,-0.17957131493316178,-0.16037508867963376,-0.2226781376154034,-0.1755796145322505,1,-0.15735345723199523,22
128,57,-0.2124348948641494,-0.2223632801344365,-0.2185990205764993,-0.21253952257162045,-0.1686243045219493,-0.14599093815308856,-0.222418832046144,-0.1755796145322505,1,-0.15735345723199523,22
89,54,-0.2155568910468304,-0.22331230246992595,-0.22486324187961854,-0.21253952257162045,-0.1706913175167655,-0.14923462082073014,-0.22085389875129938,-0.1755796145322505,1,-0.15735345723199523,22
50,58,-0.21481287579948408,-0.22335133944954766,-0.21871843881714556,-0.21253952257162045,-0.1755382101036721,-0.15868847554755358,-0.21153271203868051,-0.1755796145322505,1,-0.15735345723199523,22
11,61,-0.21215813689816634,-0.2224834109449532,-0.20732621770899864,-0.21253952257162045,-0.18126425142441283,-0.1723374601329614,-0.19293456730601805,-0.1755796145322505,1,-0.15735345723199523,22
146,60,-0.2160984392389281,-0.22464055586038353,-0.22003495453501531,-0.2125109541006668,-0.17678205605109526,-0.17193407375683717,-0.17604888048782777,-0.1755796145322505,1,-0.15735345723199523,22
107,63,-0.21834352700863893,-0.22400622470508874,-0.22027291898659315,-0.2125109541006668,-0.18516680667720833,-0.17476533710980155,-0.20128505923747456,-0.1755796145322505,1,-0.15735345723199523,22
68,62,-0.21236692227143894,-0.222474375046268,-0.2139140783069051,-0.21253952257162045,-0.17396371630021634,-0.1648398128882668,-0.18635367397249053,-0.1755796145322505,1,-0.15735345723199523,22
29,49,-0.21297544695111406,-0.22306058589071678,-0.2226419828751666,-0.2125109541006668,-0.16468976842527858,-0.14119868280899917,-0.22117059094669908,-0.1755796145322505,1,-0.15735345723199523,22
152,49,-0.20911097021794867,-0.22302359641569655,-0.2182148541144661,-0.21249662333673566,-0.15661161411376756,-0.13069884328210374,-0.2206284512914627,-0.1755796145322505,1,-0.15735345723199523,22
