Date,region,4046,4225,4770,Total Volume
17-12-2017,Portland,1531.05,4505.66,5.05,26460.36
10-12-2017,Portland,2456.22,5456.26,13.45,35195.1
03-12-2017,Portland,2244.93,5328.78,0.0,29860.53
26-11-2017,Portland,1191.41,5754.51,3.4,32304.55
19-11-2017,Portland,1267.18,3948.46,3.35,21054.36
12-11-2017,Portland,1791.82,2951.24,0.0,18769.43
05-11-2017,Portland,2068.98,2392.02,0.0,17023.02
29-10-2017,Portland,2011.28,2499.56,0.0,17335.77
22-10-2017,Portland,1737.93,2304.96,1.66,15825.16
15-10-2017,Portland,1671.14,2449.35,6.61,16796.38
08-10-2017,Portland,1802.17,2450.42,1.64,16818.84
01-10-2017,Portland,188.42,2362.6,1.64,16126.21
24-09-2017,Portland,179.73,1941.11,0.0,13513.91
17-09-2017,Portland,236.27,2269.84,9.78,14321.85
10-09-2017,Portland,182.73,1918.62,6.53,14781.24
03-09-2017,Portland,176.24,2517.99,0.0,17417.97
27-08-2017,Portland,197.18,2404.96,22.63,15474.64
20-08-2017,Portland,582.87,4084.97,13.06,15490.38
13-08-2017,Portland,3505.69,2495.68,0.0,20028.66
06-08-2017,Portland,8822.05,3672.5,18.46,27316.23
30-07-2017,Portland,6085.95,8191.27,25.18,28171.21
23-07-2017,Portland,2185.42,10316.01,8.19,28248.08
16-07-2017,Portland,3130.81,8104.86,5.04,28189.28
09-07-2017,Portland,2463.61,11058.61,0.0,39752.74
02-07-2017,Portland,6316.51,10620.11,5.02,35248.52
25-06-2017,Portland,6207.54,9746.83,3.34,24536.33
18-06-2017,Portland,6068.58,4075.79,8.35,30476.21
11-06-2017,Portland,6406.86,4677.44,10.02,54820.68
04-06-2017,Portland,4687.9,5471.44,38.34,54996.69
28-05-2017,Portland,2592.01,9302.65,31.96,61244.5
21-05-2017,Portland,6687.57,3688.01,8.42,50366.31
14-05-2017,Portland,5546.5,3638.93,8.47,48275.47
07-05-2017,Portland,7740.99,4048.4,23.83,52220.44
30-04-2017,Portland,6225.21,3347.84,97.16,44526.5
23-04-2017,Portland,5451.4,3518.13,150.29,45274.16
16-04-2017,Portland,3515.55,5519.58,13.66,45803.57
09-04-2017,Portland,2571.34,8188.26,20.45,47499.5
02-04-2017,Portland,3229.32,8942.34,13.62,66751.16
26-03-2017,Portland,2870.05,5856.87,18.61,77379.73
19-03-2017,Portland,3656.07,5739.84,4.95,30396.42
12-03-2017,Portland,3661.47,3665.38,4.91,34526.66
05-03-2017,Portland,6745.63,5868.6,3.26,62780.86
26-02-2017,Portland,3411.42,5012.15,25.84,30803.34
19-02-2017,Portland,3759.62,4219.62,26.01,25338.41
12-02-2017,Portland,2363.06,5774.75,26.09,22901.55
05-02-2017,Portland,3761.94,5756.42,14.59,38945.01
29-01-2017,Portland,3147.45,4138.38,1.63,35700.1
22-01-2017,Portland,2500.96,4287.6,6.54,37742.57
15-01-2017,Portland,3851.49,4314.91,8.19,42695.84
08-01-2017,Portland,3790.24,6998.59,14.77,47556.69
01-01-2017,Portland,4842.14,3008.78,0.0,31827.5
31-12-2017,RaleighGreensboro,89.4,5189.69,203.49,13531.12
24-12-2017,RaleighGreensboro,131.68,4064.42,144.61,11091.83
17-12-2017,RaleighGreensboro,77.21,4392.7,150.91,10729.32
10-12-2017,RaleighGreensboro,59.16,4370.67,158.91,11025.4
03-12-2017,RaleighGreensboro,74.33,5140.66,214.87,10433.94
26-11-2017,RaleighGreensboro,143.37,3621.34,107.53,10080.77
19-11-2017,RaleighGreensboro,131.72,3703.25,93.25,9279.95
12-11-2017,RaleighGreensboro,95.76,4252.55,121.67,11244.3
05-11-2017,RaleighGreensboro,192.26,4978.84,173.5,12304.78
29-10-2017,RaleighGreensboro,181.87,4145.71,133.58,19837.54
22-10-2017,RaleighGreensboro,196.22,4273.42,109.06,15322.27
15-10-2017,RaleighGreensboro,442.38,3627.0,103.46,13272.0
08-10-2017,RaleighGreensboro,96.31,4599.62,125.61,12366.93
01-10-2017,RaleighGreensboro,140.46,4331.2,147.11,10741.93
24-09-2017,RaleighGreensboro,130.85,4470.68,116.31,14971.31
17-09-2017,RaleighGreensboro,89.79,4298.97,161.11,10297.07
10-09-2017,RaleighGreensboro,145.75,4564.2,137.53,13472.37
03-09-2017,RaleighGreensboro,169.06,4855.92,148.96,14052.55
27-08-2017,RaleighGreensboro,419.06,4851.9,145.09,12656.32
20-08-2017,RaleighGreensboro,384.39,4690.2,132.95,12011.77
13-08-2017,RaleighGreensboro,140.56,4659.38,135.63,11388.25
06-08-2017,RaleighGreensboro,138.72,5216.39,174.16,14133.77
30-07-2017,RaleighGreensboro,269.89,5176.93,195.51,9179.77
23-07-2017,RaleighGreensboro,159.08,5194.4,192.67,10503.59
16-07-2017,RaleighGreensboro,148.68,5715.34,222.11,10827.99
09-07-2017,RaleighGreensboro,101.76,5697.63,240.83,10835.76
02-07-2017,RaleighGreensboro,139.69,5019.56,219.17,8342.87
25-06-2017,RaleighGreensboro,173.53,5355.82,266.79,10089.71
18-06-2017,RaleighGreensboro,185.41,5446.58,288.95,10827.19
11-06-2017,RaleighGreensboro,296.11,5183.19,293.94,13340.43
04-06-2017,RaleighGreensboro,278.47,5303.7,280.8,9283.58
28-05-2017,RaleighGreensboro,315.52,5326.02,364.99,10273.69
21-05-2017,RaleighGreensboro,311.21,5215.69,311.21,8322.8
14-05-2017,RaleighGreensboro,182.76,6859.79,373.56,9771.04
07-05-2017,RaleighGreensboro,231.3,5522.61,307.07,9680.55
30-04-2017,RaleighGreensboro,302.62,4790.79,293.52,8391.71
23-04-2017,RaleighGreensboro,298.89,5183.86,256.68,8720.86
16-04-2017,RaleighGreensboro,202.49,6574.76,531.29,10247.33
09-04-2017,RaleighGreensboro,208.57,6330.09,401.45,12113.04
02-04-2017,RaleighGreensboro,231.24,6808.06,416.45,11544.33
26-03-2017,RaleighGreensboro,236.74,6075.77,440.09,11276.9
19-03-2017,RaleighGreensboro,251.2,4806.55,342.44,6478.95
12-03-2017,RaleighGreensboro,248.79,4782.34,360.74,6858.2
05-03-2017,RaleighGreensboro,310.11,3737.67,220.26,7644.87
26-02-2017,RaleighGreensboro,241.98,4059.23,328.88,8608.11
19-02-2017,RaleighGreensboro,169.95,4133.16,283.98,8726.67
12-02-2017,RaleighGreensboro,239.38,4073.5,292.17,9911.34
05-02-2017,RaleighGreensboro,219.34,3567.45,282.75,9668.72
29-01-2017,RaleighGreensboro,210.3,5718.04,367.53,12400.14
22-01-2017,RaleighGreensboro,224.66,4242.03,477.69,10830.75
15-01-2017,RaleighGreensboro,185.33,5492.56,523.31,10210.4
08-01-2017,RaleighGreensboro,179.81,4508.4,369.14,11276.02
01-01-2017,RaleighGreensboro,121.25,3157.17,299.93,8038.22
31-12-2017,RichmondNorfolk,496.98,2962.71,94.76,13838.29
24-12-2017,RichmondNorfolk,527.99,2640.21,65.74,12966.31
17-12-2017,RichmondNorfolk,531.72,2596.59,60.05,12837.29
10-12-2017,RichmondNorfolk,365.36,2618.38,68.67,12385.8
03-12-2017,RichmondNorfolk,591.86,3015.71,62.15,11304.93
26-11-2017,RichmondNorfolk,441.93,2360.47,39.34,10285.18
19-11-2017,RichmondNorfolk,469.82,2619.23,36.54,9572.38
12-11-2017,RichmondNorfolk,632.19,2374.29,63.61,11495.44
05-11-2017,RichmondNorfolk,1262.85,2499.88,52.94,10865.72
29-10-2017,RichmondNorfolk,327.71,2184.05,36.01,10158.08
22-10-2017,RichmondNorfolk,370.45,2692.51,53.05,12275.26
15-10-2017,RichmondNorfolk,323.77,2409.46,66.32,15559.82
08-10-2017,RichmondNorfolk,416.49,2475.61,67.47,16660.78
01-10-2017,RichmondNorfolk,250.53,2545.53,18.17,14274.34
24-09-2017,RichmondNorfolk,257.62,2561.93,53.35,14075.51
17-09-2017,RichmondNorfolk,336.19,2732.34,44.13,14824.51
10-09-2017,RichmondNorfolk,526.93,3525.9,42.94,13661.82
03-09-2017,RichmondNorfolk,654.67,3231.63,56.08,12472.67
27-08-2017,RichmondNorfolk,517.0,3473.29,114.73,11862.16
20-08-2017,RichmondNorfolk,573.89,3458.89,59.59,12811.35
13-08-2017,RichmondNorfolk,541.48,3363.51,112.95,11129.0
06-08-2017,RichmondNorfolk,513.56,3881.12,71.87,12743.98
30-07-2017,RichmondNorfolk,623.91,4519.06,138.65,14439.15
23-07-2017,RichmondNorfolk,490.84,4973.46,117.18,17819.23
16-07-2017,RichmondNorfolk,556.0,4078.58,201.95,11521.01
09-07-2017,RichmondNorfolk,720.65,5308.78,142.87,11717.1
02-07-2017,RichmondNorfolk,649.11,4909.0,127.57,10106.75
25-06-2017,RichmondNorfolk,656.89,5010.34,83.67,12534.75
18-06-2017,RichmondNorfolk,709.84,4861.94,114.37,10408.49
11-06-2017,RichmondNorfolk,666.26,4779.4,149.16,11925.84
04-06-2017,RichmondNorfolk,740.89,4505.97,176.87,11637.27
28-05-2017,RichmondNorfolk,771.94,4134.06,160.29,12214.35
21-05-2017,RichmondNorfolk,536.61,4072.81,205.25,11063.56
14-05-2017,RichmondNorfolk,561.89,4265.52,195.63,9767.94
07-05-2017,RichmondNorfolk,514.87,4408.58,216.59,9163.85
30-04-2017,RichmondNorfolk,597.65,5030.44,184.19,10361.33
23-04-2017,RichmondNorfolk,641.94,4484.77,159.23,10330.09
16-04-2017,RichmondNorfolk,649.64,4688.25,221.16,12066.89
09-04-2017,RichmondNorfolk,659.45,4489.03,247.92,15659.62
02-04-2017,RichmondNorfolk,783.17,4621.86,247.98,11559.75
26-03-2017,RichmondNorfolk,674.2,4196.02,197.7,15307.02
19-03-2017,RichmondNorfolk,757.42,3820.16,217.31,11613.35
12-03-2017,RichmondNorfolk,599.65,3963.56,189.23,14100.75
05-03-2017,RichmondNorfolk,635.96,3287.69,201.39,14497.7
26-02-2017,RichmondNorfolk,721.23,3569.87,221.42,13878.02
19-02-2017,RichmondNorfolk,522.24,3373.76,263.72,9098.81
12-02-2017,RichmondNorfolk,424.16,3355.43,236.07,10485.46
05-02-2017,RichmondNorfolk,527.83,2515.41,159.11,6511.84
29-01-2017,RichmondNorfolk,592.19,3683.49,230.3,8024.8
22-01-2017,RichmondNorfolk,436.2,2878.14,180.28,8066.77
15-01-2017,RichmondNorfolk,434.68,2923.44,197.24,6047.0
08-01-2017,RichmondNorfolk,490.6,3085.34,205.36,8071.93
01-01-2017,RichmondNorfolk,584.97,2230.14,209.54,4920.41
31-12-2017,Roanoke,147.66,1513.56,0.0,5756.97
24-12-2017,Roanoke,210.66,1517.29,0.0,5711.05
17-12-2017,Roanoke,141.87,1437.09,0.0,6387.27
10-12-2017,Roanoke,124.73,1438.67,0.0,7802.12
03-12-2017,Roanoke,195.13,1573.6,0.0,6811.91
26-11-2017,Roanoke,247.15,1535.64,0.0,6698.22
19-11-2017,Roanoke,231.4,1669.66,0.0,6534.46
12-11-2017,Roanoke,221.24,1429.79,0.0,8507.88
05-11-2017,Roanoke,163.9,1362.58,0.0,8255.71
29-10-2017,Roanoke,151.09,1301.57,0.0,9293.76
22-10-2017,Roanoke,262.63,1702.26,0.0,10892.04
15-10-2017,Roanoke,221.97,1582.91,0.0,10752.98
08-10-2017,Roanoke,228.36,1675.12,0.0,8206.5
01-10-2017,Roanoke,271.56,1683.7,0.0,7771.43
24-09-2017,Roanoke,226.04,1466.48,0.0,7802.86
17-09-2017,Roanoke,232.91,1598.3,0.0,7847.81
10-09-2017,Roanoke,258.82,1879.95,0.0,8032.49
03-09-2017,Roanoke,358.1,1952.12,0.0,8020.1
27-08-2017,Roanoke,311.6,2074.07,0.0,6628.13
20-08-2017,Roanoke,352.99,1992.25,0.0,8040.25
13-08-2017,Roanoke,295.77,1577.89,0.0,6017.04
06-08-2017,Roanoke,282.29,2012.36,0.0,7240.03
30-07-2017,Roanoke,310.32,2134.34,0.0,7786.03
23-07-2017,Roanoke,365.76,2772.19,0.0,9901.85
16-07-2017,Roanoke,242.19,2225.86,0.0,6337.48
09-07-2017,Roanoke,327.53,2701.41,0.0,9008.58
02-07-2017,Roanoke,212.95,2696.9,0.0,5965.12
25-06-2017,Roanoke,253.77,2759.2,0.0,8870.49
18-06-2017,Roanoke,385.86,3385.75,0.0,7557.29
11-06-2017,Roanoke,279.3,3013.37,0.0,8361.55
04-06-2017,Roanoke,317.8,2674.54,0.0,10058.68
28-05-2017,Roanoke,297.27,2385.12,0.0,11900.47
21-05-2017,Roanoke,336.52,2483.17,0.0,7576.78
14-05-2017,Roanoke,230.45,2146.33,0.0,5838.07
07-05-2017,Roanoke,343.02,2428.09,0.0,7509.16
30-04-2017,Roanoke,353.77,2775.79,0.0,6798.65
23-04-2017,Roanoke,339.78,2413.71,0.0,7527.14
16-04-2017,Roanoke,382.64,2457.06,0.0,10898.43
09-04-2017,Roanoke,382.49,2930.05,0.0,15201.67
02-04-2017,Roanoke,309.33,3031.18,0.0,10899.57
26-03-2017,Roanoke,258.31,2811.96,0.0,15330.0
19-03-2017,Roanoke,222.33,2146.38,0.0,7983.96
12-03-2017,Roanoke,297.8,2537.83,0.0,8967.12
05-03-2017,Roanoke,337.56,2105.48,0.0,15787.49
26-02-2017,Roanoke,246.43,2759.77,0.0,14724.39
19-02-2017,Roanoke,231.37,2672.7,0.0,10024.18
12-02-2017,Roanoke,212.09,3013.89,0.0,11414.9
05-02-2017,Roanoke,224.66,5303.06,0.0,9742.87
29-01-2017,Roanoke,339.58,3824.05,0.0,7932.55
22-01-2017,Roanoke,234.38,2584.95,0.0,7525.89
15-01-2017,Roanoke,194.17,3113.34,0.0,5398.97
08-01-2017,Roanoke,263.74,2764.44,0.0,5241.2
01-01-2017,Roanoke,212.55,2337.72,0.0,3969.98
31-12-2017,Sacramento,3891.4,3759.45,0.0,9655.29
24-12-2017,Sacramento,2716.18,3016.72,0.0,8177.33
17-12-2017,Sacramento,1965.07,2423.74,0.0,7034.37
10-12-2017,Sacramento,1703.63,2659.43,0.0,6765.28
03-12-2017,Sacramento,2066.63,2100.86,0.0,6289.72
26-11-2017,Sacramento,2309.23,2494.13,0.0,6851.13
19-11-2017,Sacramento,2684.95,2463.04,0.0,7725.77
12-11-2017,Sacramento,2473.4,2399.57,0.0,6581.85
05-11-2017,Sacramento,2535.09,2818.07,0.0,8454.27
29-10-2017,Sacramento,2787.56,2909.91,0.0,7341.92
22-10-2017,Sacramento,2679.07,2828.24,0.0,8059.52
15-10-2017,Sacramento,2439.7,3012.02,0.0,6689.14
08-10-2017,Sacramento,2487.05,2762.42,0.0,7804.28
01-10-2017,Sacramento,2464.29,2785.94,0.0,7334.65
24-09-2017,Sacramento,2672.33,3111.54,0.0,7344.32
17-09-2017,Sacramento,3470.19,3797.05,0.0,9174.58
10-09-2017,Sacramento,3074.0,3484.74,0.0,8035.15
03-09-2017,Sacramento,2654.23,3298.64,0.0,8230.33
27-08-2017,Sacramento,2222.37,2802.72,0.0,7197.78
20-08-2017,Sacramento,2354.98,2815.2,1.31,8187.92
13-08-2017,Sacramento,2079.18,3059.01,0.0,8707.0
06-08-2017,Sacramento,1620.1,2516.0,0.0,6886.41
30-07-2017,Sacramento,811.56,2096.87,0.0,5676.06
23-07-2017,Sacramento,1474.65,2451.59,0.0,7041.27
16-07-2017,Sacramento,1251.0,2443.85,0.0,5103.37
09-07-2017,Sacramento,1253.12,1982.16,0.0,3562.52
02-07-2017,Sacramento,1472.51,2437.84,2.7,4572.42
25-06-2017,Sacramento,2005.87,2820.32,0.0,5625.98
18-06-2017,Sacramento,2609.09,3616.91,0.0,7058.35
11-06-2017,Sacramento,2177.24,3527.98,0.0,6504.06
04-06-2017,Sacramento,2184.08,3605.15,0.0,6820.7
28-05-2017,Sacramento,2305.34,3465.79,0.0,6662.68
21-05-2017,Sacramento,2135.74,2881.3,1.35,5955.32
14-05-2017,Sacramento,1982.43,2481.05,2.68,5255.47
07-05-2017,Sacramento,1861.76,3058.89,0.0,5321.75
30-04-2017,Sacramento,2222.42,3238.73,1.35,6331.52
23-04-2017,Sacramento,1967.94,3979.11,0.0,6764.99
16-04-2017,Sacramento,2025.64,3501.53,0.0,6274.05
09-04-2017,Sacramento,2155.7,3467.14,0.0,6283.41
02-04-2017,Sacramento,2073.38,3328.69,0.0,6244.05
26-03-2017,Sacramento,2084.95,3599.7,0.0,6509.21
19-03-2017,Sacramento,1795.34,3449.75,0.0,5971.13
12-03-2017,Sacramento,1643.55,3655.76,2.68,6022.12
05-03-2017,Sacramento,1736.82,3853.83,0.0,6056.68
26-02-2017,Sacramento,1808.8,4379.48,0.0,6616.58
19-02-2017,Sacramento,1718.41,3242.62,1.34,5375.95
12-02-2017,Sacramento,1708.08,3229.82,0.0,5559.0
05-02-2017,Sacramento,2241.28,5057.01,0.0,7712.27
29-01-2017,Sacramento,1652.72,4786.42,12.15,6748.27
22-01-2017,Sacramento,1800.88,3930.91,0.0,6015.68
15-01-2017,Sacramento,1502.96,3492.53,0.0,5267.55
08-01-2017,Sacramento,1630.79,3665.0,0.0,5692.25
01-01-2017,Sacramento,1906.72,3364.33,0.0,5635.27
31-12-2017,SanDiego,2721.78,7973.65,0.0,14150.95
24-12-2017,SanDiego,849.59,9042.84,0.0,15276.68
17-12-2017,SanDiego,1020.5,8775.1,0.0,14047.41
10-12-2017,SanDiego,2436.56,6895.21,0.0,13284.31
03-12-2017,SanDiego,761.67,7500.08,0.0,13476.62
26-11-2017,SanDiego,468.45,7239.24,0.0,11559.98
19-11-2017,SanDiego,692.38,7420.01,0.0,12348.84
12-11-2017,SanDiego,770.92,6108.74,0.0,11498.28
05-11-2017,SanDiego,761.73,10819.54,0.0,16452.21
29-10-2017,SanDiego,863.06,6224.07,0.0,12179.45
22-10-2017,SanDiego,951.67,6964.44,0.0,13012.35
15-10-2017,SanDiego,713.19,6513.89,0.0,11472.41
08-10-2017,SanDiego,754.58,8162.44,0.0,13013.83
01-10-2017,SanDiego,1595.59,8857.77,0.0,13509.43
24-09-2017,SanDiego,2804.46,10041.55,0.0,14173.82
17-09-2017,SanDiego,2229.66,9322.51,0.0,12673.52
10-09-2017,SanDiego,1925.87,9140.03,0.0,12770.99
03-09-2017,SanDiego,1139.04,10923.85,0.0,15165.11
27-08-2017,SanDiego,1397.94,7309.89,0.0,11138.48
20-08-2017,SanDiego,1007.89,7203.91,0.0,14113.65
13-08-2017,SanDiego,930.36,6082.22,0.0,12511.08
06-08-2017,SanDiego,1047.77,6973.51,0.0,12981.7
30-07-2017,SanDiego,819.66,6870.21,0.0,12594.87
23-07-2017,SanDiego,784.86,8530.78,0.0,13629.65
16-07-2017,SanDiego,693.61,9183.67,0.0,14060.23
09-07-2017,SanDiego,1037.82,10325.37,0.0,19248.28
02-07-2017,SanDiego,1108.18,11656.52,0.0,19913.72
25-06-2017,SanDiego,975.09,8290.7,0.0,17744.03
18-06-2017,SanDiego,1067.68,8361.69,0.0,16862.3
11-06-2017,SanDiego,1163.03,8506.74,1.59,12549.97
04-06-2017,SanDiego,1135.74,12172.77,1.6,18703.01
28-05-2017,SanDiego,843.78,9946.37,1.66,17421.67
21-05-2017,SanDiego,853.03,9892.77,1.65,15451.08
14-05-2017,SanDiego,1455.55,9485.09,1.66,12594.05
07-05-2017,SanDiego,1347.86,14683.9,1.67,21798.32
30-04-2017,SanDiego,1461.21,10052.54,1.61,17826.5
23-04-2017,SanDiego,1088.81,9477.69,1.63,14541.16
16-04-2017,SanDiego,940.85,9921.7,0.0,14043.34
09-04-2017,SanDiego,1208.64,9538.85,1.65,13786.93
02-04-2017,SanDiego,1779.7,10473.46,0.0,16174.36
26-03-2017,SanDiego,2883.71,10030.37,0.0,14388.05
19-03-2017,SanDiego,927.81,13605.83,4.94,22169.84
12-03-2017,SanDiego,991.9,9806.6,4.96,17226.14
05-03-2017,SanDiego,1137.22,8737.49,0.0,20616.04
26-02-2017,SanDiego,1099.33,10427.06,0.0,20055.23
19-02-2017,SanDiego,1266.28,10960.8,0.0,19782.44
12-02-2017,SanDiego,1014.35,7049.67,0.0,9082.88
05-02-2017,SanDiego,1784.39,10882.94,0.0,14096.05
29-01-2017,SanDiego,1477.75,8949.53,4.86,18191.46
22-01-2017,SanDiego,2019.23,6869.87,0.0,10842.77
15-01-2017,SanDiego,2529.2,7637.66,0.0,11578.42
08-01-2017,SanDiego,2363.28,9429.06,0.0,16775.97
01-01-2017,SanDiego,1385.18,8618.28,0.0,15752.25
31-12-2017,SanFrancisco,14037.89,8786.88,0.0,24699.21
24-12-2017,SanFrancisco,7759.8,8376.79,0.0,18541.03
17-12-2017,SanFrancisco,7411.52,8344.76,0.0,17850.72
10-12-2017,SanFrancisco,7080.05,7071.98,0.0,15142.03
03-12-2017,SanFrancisco,8275.24,5745.39,0.0,14737.28
26-11-2017,SanFrancisco,8640.78,6277.06,0.0,15701.21
19-11-2017,SanFrancisco,9956.34,6931.07,0.0,17621.85
12-11-2017,SanFrancisco,10941.23,7789.47,0.0,19344.03
05-11-2017,SanFrancisco,10983.96,8063.69,0.0,20213.21
29-10-2017,SanFrancisco,11099.63,8152.39,0.0,19950.9
22-10-2017,SanFrancisco,9739.13,7981.22,0.0,18852.58
15-10-2017,SanFrancisco,10237.78,8211.76,0.0,19027.31
08-10-2017,SanFrancisco,10832.88,8426.55,0.0,20337.21
01-10-2017,SanFrancisco,11899.79,9824.74,0.0,22703.05
24-09-2017,SanFrancisco,10381.1,8026.03,0.0,19095.21
17-09-2017,SanFrancisco,18705.05,12704.86,0.0,32191.54
10-09-2017,SanFrancisco,16389.89,11491.2,0.0,28335.3
03-09-2017,SanFrancisco,12620.57,9443.2,0.0,22836.09
27-08-2017,SanFrancisco,10517.41,7907.99,0.0,19329.49
20-08-2017,SanFrancisco,9571.06,7792.22,0.0,21524.58
13-08-2017,SanFrancisco,8857.4,8680.4,0.0,22296.14
06-08-2017,SanFrancisco,3753.8,5234.25,0.0,13350.56
30-07-2017,SanFrancisco,1825.73,3948.19,0.0,10110.25
23-07-2017,SanFrancisco,5952.05,6286.11,0.0,16831.7
16-07-2017,SanFrancisco,4163.34,5797.11,0.0,14099.42
09-07-2017,SanFrancisco,2009.13,3654.42,2.92,8311.12
02-07-2017,SanFrancisco,4003.36,5495.51,0.0,12279.96
25-06-2017,SanFrancisco,5755.58,6914.77,0.0,15691.4
18-06-2017,SanFrancisco,10701.89,10234.08,0.0,24037.58
11-06-2017,SanFrancisco,10768.91,11690.84,4.37,25806.28
04-06-2017,SanFrancisco,9678.79,10552.04,2.91,23896.87
28-05-2017,SanFrancisco,10640.43,10979.17,8.75,24852.33
21-05-2017,SanFrancisco,9604.14,10281.74,4.36,22558.59
14-05-2017,SanFrancisco,8772.82,8839.82,2.91,20842.19
07-05-2017,SanFrancisco,7404.38,8501.99,0.0,19401.8
30-04-2017,SanFrancisco,9036.95,10350.79,2.91,22792.24
23-04-2017,SanFrancisco,7818.54,10178.28,2.92,21330.52
16-04-2017,SanFrancisco,9013.66,10581.45,5.84,23032.34
09-04-2017,SanFrancisco,7773.14,9709.29,0.0,21231.88
02-04-2017,SanFrancisco,8314.99,9720.42,0.0,21303.86
26-03-2017,SanFrancisco,7369.03,9827.33,0.0,20170.65
19-03-2017,SanFrancisco,6332.48,9140.83,11.7,18687.22
12-03-2017,SanFrancisco,6727.84,7914.27,0.0,17686.1
05-03-2017,SanFrancisco,8013.98,10054.06,0.0,21218.15
26-02-2017,SanFrancisco,6707.73,8785.72,0.0,18753.79
19-02-2017,SanFrancisco,7333.07,8809.03,0.0,19202.54
12-02-2017,SanFrancisco,7271.61,8960.86,2.88,19433.9
05-02-2017,SanFrancisco,10715.26,12410.67,8.76,25769.82
29-01-2017,SanFrancisco,7224.2,7671.88,2.86,17708.49
22-01-2017,SanFrancisco,8435.86,9045.98,2.86,20441.93
15-01-2017,SanFrancisco,5875.7,8476.23,0.0,17202.67
08-01-2017,SanFrancisco,6273.0,8466.99,0.0,18096.56
01-01-2017,SanFrancisco,7268.66,10452.56,0.0,19910.51
31-12-2017,Seattle,1450.69,29692.0,23.44,82749.14
24-12-2017,Seattle,928.21,13694.01,26.04,42805.68
17-12-2017,Seattle,872.8,24764.43,28.57,80744.59
10-12-2017,Seattle,1035.21,39167.18,43.9,144862.82
03-12-2017,Seattle,1019.98,29524.69,55.28,98030.75
26-11-2017,Seattle,582.45,11806.84,46.6,35304.27
19-11-2017,Seattle,792.08,10568.84,38.64,27570.9
12-11-2017,Seattle,932.33,10692.37,23.09,26826.82
05-11-2017,Seattle,788.17,8753.24,7.67,22872.63
29-10-2017,Seattle,1118.1,11280.32,16.56,26592.14
22-10-2017,Seattle,1276.83,12683.1,15.26,29230.93
15-10-2017,Seattle,1121.98,9881.49,25.43,25512.65
08-10-2017,Seattle,1079.7,11176.2,7.6,27717.86
01-10-2017,Seattle,770.12,9708.8,7.6,25718.23
24-09-2017,Seattle,846.0,8040.13,18.99,23238.29
17-09-2017,Seattle,883.47,8062.13,7.57,21772.12
10-09-2017,Seattle,1051.52,10952.09,8.82,27205.13
03-09-2017,Seattle,1289.56,12808.63,8.84,30853.99
27-08-2017,Seattle,1134.59,11055.6,12.57,26845.68
20-08-2017,Seattle,1189.85,11984.19,16.39,24670.83
13-08-2017,Seattle,1215.98,11028.92,7.58,27149.47
06-08-2017,Seattle,1335.08,13120.04,36.29,29977.08
30-07-2017,Seattle,1131.67,13395.46,76.57,28587.18
23-07-2017,Seattle,729.0,12909.58,11.45,25301.81
16-07-2017,Seattle,1003.18,12855.06,20.85,28034.45
09-07-2017,Seattle,1411.24,16587.8,24.73,40058.59
02-07-2017,Seattle,1634.38,18664.45,43.0,34268.25
25-06-2017,Seattle,1739.77,21572.4,46.96,31895.13
18-06-2017,Seattle,1540.72,14636.84,33.95,44487.33
11-06-2017,Seattle,1631.85,14860.39,0.0,60009.35
04-06-2017,Seattle,2133.74,15783.16,0.0,64141.55
28-05-2017,Seattle,2231.32,12440.49,0.0,59377.0
21-05-2017,Seattle,3074.66,11527.34,7.95,55027.93
14-05-2017,Seattle,1601.12,13061.38,41.19,49291.33
07-05-2017,Seattle,1762.76,16113.72,10.69,56578.63
30-04-2017,Seattle,1574.25,12759.95,4.01,55920.43
23-04-2017,Seattle,1787.17,12544.82,4.07,56242.52
16-04-2017,Seattle,1647.85,14021.33,10.88,54764.06
09-04-2017,Seattle,1602.38,13738.79,4.09,52647.91
02-04-2017,Seattle,1334.79,18147.07,45.03,76855.75
26-03-2017,Seattle,1221.44,13622.19,6.8,117379.74
19-03-2017,Seattle,1575.36,14762.91,4.06,45637.49
12-03-2017,Seattle,1547.48,19478.68,16.82,65106.0
05-03-2017,Seattle,959.06,14930.47,15.44,68078.93
26-02-2017,Seattle,821.13,12370.73,13.32,38286.08
19-02-2017,Seattle,800.29,14582.23,12.06,29024.68
12-02-2017,Seattle,684.04,16188.04,25.14,38095.07
05-02-2017,Seattle,906.24,10333.71,18.8,51462.4
29-01-2017,Seattle,636.48,10502.66,58.27,45744.02
22-01-2017,Seattle,654.95,10318.19,9.24,39780.18
15-01-2017,Seattle,447.27,11513.38,1.32,48313.72
08-01-2017,Seattle,537.65,11503.88,6.58,50943.98
01-01-2017,Seattle,486.56,11213.59,2.63,41381.43
31-12-2017,SouthCarolina,72.42,4072.89,116.33,16505.2
24-12-2017,SouthCarolina,118.57,3514.42,79.12,12762.43
17-12-2017,SouthCarolina,69.2,3091.47,78.86,13189.97
10-12-2017,SouthCarolina,84.05,2990.27,70.89,13083.41
03-12-2017,SouthCarolina,79.51,3753.83,98.72,12670.32
26-11-2017,SouthCarolina,81.64,3171.89,45.88,12659.93
19-11-2017,SouthCarolina,89.27,3201.7,85.36,12562.5
12-11-2017,SouthCarolina,75.29,3360.95,39.33,14375.75
05-11-2017,SouthCarolina,125.12,3697.79,112.44,13736.56
